0.3333333333333333,12
0.6666666666666666,25
0.8333333333333334,34
1.1666666666666667,43
1.4166666666666667,53
1.5833333333333333,67
1.75,81
2.0833333333333335,90
2.4166666666666665,101
2.5833333333333335,110
2.8333333333333335,118
3.0833333333333335,126
3.3333333333333335,136
3.6666666666666665,147
3.8333333333333335,159
4.166666666666667,173
4.5,185
4.833333333333333,199
5.083333333333333,208
5.333333333333333,221
5.5,236
5.75,250
6.083333333333333,258
6.25,270
6.416666666666667,287
6.75,299
7.083333333333333,306
0.16666666666666666,12
0.5,24
0.8333333333333334,34
1.1666666666666667,50
1.3333333333333333,64
1.5,82
1.6666666666666667,98
1.9166666666666667,110
2.1666666666666665,130
2.4166666666666665,144
2.5833333333333335,160
2.9166666666666665,175
3.1666666666666665,184
3.4166666666666665,194
3.75,213
4.083333333333333,224
4.333333333333333,234
4.583333333333333,246
4.916666666666667,259
5.083333333333333,270
5.333333333333333,284
5.666666666666667,295
5.833333333333333,303
0.25,13
0.5833333333333334,24
0.8333333333333334,41
1.1666666666666667,67
1.4166666666666667,80
1.75,98
2.0,116
2.3333333333333335,134
2.5833333333333335,152
2.8333333333333335,166
3.0833333333333335,174
3.25,188
3.5833333333333335,207
3.8333333333333335,220
4.166666666666667,242
4.416666666666667,256
4.75,270
5.083333333333333,286
5.25,298
5.583333333333333,313
0.16666666666666666,7
0.4166666666666667,15
0.6666666666666666,25
1.0,39
1.25,50
1.5833333333333333,58
1.75,70
2.0833333333333335,80
2.25,88
2.4166666666666665,98
2.75,111
2.9166666666666665,122
3.0833333333333335,129
3.4166666666666665,140
3.75,162
4.083333333333333,173
4.416666666666667,182
4.75,187
5.083333333333333,198
5.416666666666667,209
5.583333333333333,217
5.833333333333333,219
6.0,228
6.166666666666667,241
6.5,251
6.833333333333333,261
7.166666666666667,268
7.333333333333333,280
7.583333333333333,288
7.916666666666667,300
0.3333333333333333,11
0.6666666666666666,25
0.8333333333333334,34
1.0,48
1.3333333333333333,65
1.5,81
1.75,95
2.0,105
2.1666666666666665,116
2.5,130
2.75,140
2.9166666666666665,153
3.25,165
3.5,174
3.6666666666666665,191
4.0,204
4.25,216
4.416666666666667,232
4.583333333333333,245
4.916666666666667,256
5.166666666666667,266
5.5,281
5.833333333333333,293
6.166666666666667,306
0.25,13
0.4166666666666667,24
0.6666666666666666,36
0.9166666666666666,47
1.0833333333333333,56
1.3333333333333333,68
1.5833333333333333,83
1.9166666666666667,88
2.25,101
2.5,116
2.75,132
3.0,140
3.25,154
3.5,168
3.6666666666666665,177
4.0,189
4.333333333333333,194
4.5,202
4.75,218
4.916666666666667,228
5.083333333333333,245
5.25,260
5.5,271
5.833333333333333,288
6.166666666666667,301
0.3333333333333333,23
0.6666666666666666,37
1.0,56
1.1666666666666667,68
1.5,90
1.8333333333333333,107
2.0,122
2.3333333333333335,137
2.5,152
2.8333333333333335,171
3.0,178
3.1666666666666665,191
3.3333333333333335,204
3.6666666666666665,218
3.9166666666666665,233
4.166666666666667,241
4.5,257
4.833333333333333,274
5.083333333333333,288
5.25,302
0.16666666666666666,8
0.4166666666666667,19
0.75,31
1.0833333333333333,38
1.25,44
1.5833333333333333,56
1.8333333333333333,64
2.0833333333333335,73
2.25,78
2.5833333333333335,89
2.75,100
2.9166666666666665,109
3.0833333333333335,113
3.25,122
3.5,137
3.6666666666666665,148
4.0,162
4.333333333333333,168
4.5,181
4.75,187
5.0,200
5.333333333333333,209
5.5,219
5.833333333333333,233
6.0,242
6.333333333333333,245
6.583333333333333,255
6.833333333333333,264
7.166666666666667,272
7.333333333333333,283
7.666666666666667,293
7.833333333333333,309
0.25,18
0.5,36
0.8333333333333334,56
1.1666666666666667,74
1.3333333333333333,94
1.6666666666666667,112
1.9166666666666667,130
2.25,145
2.4166666666666665,164
2.6666666666666665,179
2.9166666666666665,205
3.25,225
3.5,246
3.8333333333333335,259
4.0,278
4.333333333333333,301
0.16666666666666666,16
0.5,27
0.75,40
1.0833333333333333,53
1.4166666666666667,69
1.6666666666666667,83
2.0,93
2.1666666666666665,105
2.5,113
2.75,116
3.0833333333333335,128
3.3333333333333335,140
3.5833333333333335,149
3.75,168
4.083333333333333,176
4.25,188
4.583333333333333,205
4.833333333333333,213
5.083333333333333,224
5.25,235
5.5,248
5.833333333333333,259
6.083333333333333,272
6.25,286
6.583333333333333,298
6.75,310
0.3333333333333333,10
0.5,19
0.75,30
1.0,39
1.25,46
1.5,58
1.6666666666666667,70
1.9166666666666667,81
2.25,87
2.4166666666666665,99
2.5833333333333335,112
2.8333333333333335,121
3.1666666666666665,130
3.3333333333333335,140
3.5,145
3.6666666666666665,158
4.0,174
4.333333333333333,184
4.5,193
4.666666666666667,198
5.0,208
5.166666666666667,218
5.416666666666667,229
5.666666666666667,239
5.833333333333333,246
6.083333333333333,250
6.333333333333333,254
6.666666666666667,263
7.0,270
7.166666666666667,271
7.5,275
7.666666666666667,284
7.833333333333333,287
8.083333333333334,296
8.25,307
0.16666666666666666,7
0.4166666666666667,18
0.6666666666666666,35
0.8333333333333334,44
1.1666666666666667,59
1.5,69
1.75,77
2.0,83
2.3333333333333335,91
2.5,102
2.6666666666666665,115
2.8333333333333335,124
3.1666666666666665,136
3.4166666666666665,147
3.75,155
4.083333333333333,168
4.416666666666667,168
4.583333333333333,178
4.75,189
5.083333333333333,204
5.333333333333333,215
5.666666666666667,224
6.0,235
6.333333333333333,244
6.5,256
6.666666666666667,267
6.833333333333333,282
7.083333333333333,295
7.416666666666667,298
7.583333333333333,310
0.3333333333333333,9
0.6666666666666666,20
0.9166666666666666,33
1.1666666666666667,42
1.4166666666666667,55
1.5833333333333333,66
1.75,74
1.9166666666666667,87
2.25,92
2.4166666666666665,106
2.75,116
3.0,118
3.1666666666666665,128
3.3333333333333335,140
3.5,151
3.6666666666666665,159
4.0,171
4.166666666666667,183
4.5,193
4.666666666666667,201
4.916666666666667,213
5.25,227
5.416666666666667,236
5.666666666666667,251
5.833333333333333,260
6.166666666666667,275
6.333333333333333,286
6.5,296
6.75,305
0.3333333333333333,12
0.6666666666666666,20
0.9166666666666666,35
1.1666666666666667,36
1.4166666666666667,45
1.75,54
2.0833333333333335,62
2.25,72
2.5833333333333335,80
2.8333333333333335,89
3.0,110
3.1666666666666665,122
3.4166666666666665,132
3.5833333333333335,139
3.9166666666666665,149
4.083333333333333,163
4.416666666666667,170
4.75,186
5.083333333333333,198
5.333333333333333,209
5.5,209
5.75,213
6.083333333333333,220
6.25,227
6.583333333333333,239
6.75,243
7.083333333333333,262
7.416666666666667,276
7.583333333333333,287
7.833333333333333,300
0.3333333333333333,24
0.5833333333333334,39
0.75,49
1.0833333333333333,66
1.3333333333333333,83
1.5,102
1.6666666666666667,115
2.0,127
2.3333333333333335,146
2.5,159
2.75,175
2.9166666666666665,194
3.0833333333333335,215
3.4166666666666665,231
3.6666666666666665,244
3.8333333333333335,253
4.083333333333333,265
4.416666666666667,282
4.666666666666667,297
5.0,314
0.3333333333333333,20
0.5,36
0.6666666666666666,49
1.0,60
1.1666666666666667,73
1.4166666666666667,84
1.6666666666666667,94
1.8333333333333333,106
2.0833333333333335,118
2.3333333333333335,133
2.5833333333333335,146
2.8333333333333335,163
3.1666666666666665,184
3.4166666666666665,202
3.6666666666666665,213
3.9166666666666665,223
4.25,238
4.416666666666667,250
4.75,260
5.0,272
5.333333333333333,288
5.583333333333333,303
0.25,16
0.4166666666666667,25
0.75,35
0.9166666666666666,45
1.1666666666666667,59
1.4166666666666667,69
1.75,78
2.0833333333333335,93
2.4166666666666665,105
2.5833333333333335,118
2.9166666666666665,127
3.0833333333333335,135
3.4166666666666665,142
3.5833333333333335,147
3.75,152
4.0,160
4.166666666666667,175
4.5,185
4.833333333333333,199
5.083333333333333,214
5.333333333333333,221
5.666666666666667,227
5.833333333333333,238
6.083333333333333,259
6.416666666666667,264
6.583333333333333,280
6.916666666666667,292
7.25,311
0.3333333333333333,21
0.5,37
0.75,47
1.0,61
1.3333333333333333,74
1.6666666666666667,79
1.8333333333333333,92
2.1666666666666665,103
2.3333333333333335,116
2.6666666666666665,128
2.9166666666666665,138
3.1666666666666665,145
3.4166666666666665,152
3.75,162
4.0,170
4.25,170
